,index,sentence,label
2832,139,"['وكان', 'وزير', 'الخارجية', 'العراقي', 'ناجي', 'صبري', 'عقد', 'اجتماعا', 'مع', 'امين', 'عام', 'الامم', 'المتحدة', 'كوفي', 'عنان', 'في', 'فيينا', 'في', 'الرابع', 'والخامس', 'من', 'يوليو', 'الماضي', 'لم', 'يتم', 'التوصل', 'فيه', 'الى', 'نتيجة']","['O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'B-PERS', 'I-PERS', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2833,1011,"['انه', 'انصهار', 'روح', 'تحترق', 'على', 'الورق', '،', 'ولا', 'تبغي', 'اكثر', 'من', 'الافضاء', 'بما', 'يضني', 'النفس']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2834,1153,"['ويزور', 'باتشان', 'بريطانيا', 'لتسلم', 'درجة', 'دكتوراه', 'فخرية', 'من', 'جامعة', 'في', 'ليسيستر', 'وجوائز', 'عن', 'مشواره', 'السينمائي', 'الذي', 'استمر', '40', 'عاما', 'ومساهماته', 'في', 'الأعمال', 'الإنسانية', '،', 'وبينها', 'دوره', 'كسفير', 'لحسن', 'النوايا', 'لصندوق', 'الأمم', 'المتحدة', 'لرعاية', 'الطفولة', '""', 'يونيسيف', '""']","['O', 'B-PERS', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-ORG', 'O']"
2835,1970,"['لكن', 'الآن', 'بعد', 'ظهور', 'العديد', 'من', 'الوجوه', 'في', 'الخليج', '،', 'ما', 'زلت', 'موجودة', 'بقوة', 'أكثر', 'من', 'السابق', 'بسبب', 'ثقة', 'المخرجين', 'في', 'موهبتي']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2836,2442,"['من', 'جهة', 'اخرى', '،', 'صرح', 'السفير', 'الاسرائيلي', 'في', 'الامم', 'المتحدة', 'ان', 'اسرائيل', 'لا', 'ترغب', 'ان', 'تشارك', 'دول', 'لا', 'تعترف', 'بها', 'في', 'القوة', 'الدولية', 'المعززة', 'في', 'لبنان']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
2837,3723,"['وقال', 'شو', 'في', 'خطاب', 'أمام', 'الامم', 'المتحدة', 'ان', 'البرنامج', 'النووي', 'لبلاده', 'يهدف', 'إلي', 'تأمين', 'الحماية', 'الذاتية', ',', 'منتقدا', 'الولايات', 'المتحدة', 'لأنها', 'تزرعت', 'بمكافحة', 'انتشار', 'الأسلحة', 'النووية', 'والارهاب', 'لاجتياح', 'بلدان', 'تتمتع', 'بالسيادة']","['O', 'B-PERS', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2838,1796,"['[', 'تحرير', ']', 'الهجوم', 'على', 'الإنسان', 'قد', 'يهاجم', 'أسداً', 'جائعاً', 'إنساناً', 'في', 'بعض', 'الأحيان', 'إن', 'مرّ', 'بقربه', '،', 'لكن', 'بعض', 'الأسود', '(', 'خاصةً', 'الذكور', ')', 'يبدو', 'بأنها', 'تعتبر', 'الإنسان', 'فريسةً', 'محتملة', 'لها']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2839,2780,"['وقال', 'نبيل', 'فرحات', 'المدير', 'التنفيذي', 'لشركة', 'الفجر', 'للاوراق', 'المالية', 'ان', 'اسواق', 'المال', 'المحلية', 'استعادت', 'من', 'خلال', 'تداولات', 'شهر', 'اغسطس', 'ما', 'بين', '6%', 'الى', '7%', 'من', 'قيمتها', 'السوقية', 'مشيرا', 'الى', 'ان', 'الاسواق', 'تقترب', 'اكثر', 'فاكثر', 'من', 'التداولات', 'الطبيعية', '،', 'واكد', 'فرحات', 'ان', 'سهم', 'اعمار', 'عاد', 'ليستعيد', 'بريقه', 'في', 'سوق', 'دبي', 'المالي', 'فيما', 'يتولى', 'سهم', 'اتصالات', 'قيادة', 'سوق', 'ابوظبي', 'للاوراق', 'المالية', 'بفعل', 'الطلب', 'المتزايد', 'على', 'ذلك', 'السهم', '،', 'واوضح', 'ان', 'عمليات', 'جني', 'ارباح', 'الى', 'جانب', 'عمليات', 'بيع', 'اضراري', 'في', 'الدقائق', 'الاخيرة', 'لجلسة', 'امس', 'ادت', 'الى', 'تراجع', 'مؤشر', 'سوق', 'دبي', 'المالي', 'فيما', 'افرزت', 'عمليات', 'التجميع', 'ارتفاع', 'مؤشر', 'سوق', 'ابو', 'ظبي', 'للاوراق', 'المالية']","['O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O']"
2840,3339,"['ومن', 'جانبه', 'أكد', 'ممثل', 'الامارات', 'الرئيس', 'السابق', 'للمجلس', 'نذار', 'فيصل', 'المشعل', 'ان', 'اجتماع', 'المجلس', 'الاقتصادي', 'والاجتماعي', 'السابق', 'الذي', 'عقد', 'في', 'مدينة', 'ابو', 'ظبي', 'في', 'مارس', 'الماضي', 'أصدر', 'قرارات', 'مهمة', 'في', 'مسيرة', 'العمل', 'الاقتصادي', 'العربي', 'المشترك']","['O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2841,2858,"['ونشرت', 'رواية', 'محفوظ', 'الأولى', '""', 'عبث', 'الاقدار', '""', 'عام', '1939', 'بالمصادفة', 'حيث', 'كتبها', 'كما', 'قال', 'للناقد', 'المصري', 'الراحل', 'غالي', 'شكري', 'في', 'الفترة', 'من', 'سبتمبر', '/', 'أيلول', '1935', 'إلى', 'ابريل', '/', 'نيسان', 'عام', '1936', 'من', 'دون', 'أن', 'يعلن', 'ذلك', 'لأحد', 'إلى', 'أن', 'سأله', 'سلامة', 'موسى', 'عما', 'يشغله', 'فأجاب', 'محفوظ']","['O', 'O', 'B-PERS', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'B-PERS']"
2842,8,"['رجح', 'الممثل', 'الأعلى', 'للأمن', 'والسياسة', 'الخارجية', 'الأوروبي', 'خافيير', 'سولانا', 'أن', 'يتوصل', 'مجلس', 'الأمن', 'الأسبوع', 'المقبل', 'إلى', 'حل', 'للأزمة', 'الناشبة', 'عن', 'الاعتداء', 'الإسرائيلي', 'المتواصل', 'منذ', 'ثمانية', 'أيام', 'على', 'لبنان']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
2843,1150,"['ورحب', 'باتشان', 'بالأفلام', 'التي', 'تزاوج', 'بين', 'السينما', 'الغربية', 'والهندية', 'مثل', 'فيلم', '""', 'العروس', 'والتعصب', '""', 'وهو', 'إنتاج', 'مشترك', 'جمع', 'بين', 'ممثلين', 'غربيين', 'وهنود', 'عام', '2004', '،', 'وقال', 'إنه', 'بالرغم', 'من', 'عدم', 'ظهوره', 'في', 'أي', 'فيلم', 'أميركي', 'فإنه', 'سيفكر', 'بالتأكيد', 'إذا', 'عرضت', 'عليه', 'أدوار', 'من', 'الغرب']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2844,3961,"['ورد', 'الجانب', 'اللبناني', 'بالتأكيد', 'على', 'حق', 'الشعب', 'اللبناني', 'في', 'التعبير', 'عن', 'رأيه', 'بديمقراطية', 'وعدد', 'الخروقات', 'المتمادية', 'للسيادة', 'اللبنانية', 'مستمرة', 'دون', 'توقف', '،', 'وابلغ', 'الجانب', 'الاسرائيلي', 'لبنان', 'ان', 'الخروقات', 'خصوصاً', 'الجوية', 'لن', 'تتوقف', 'على', 'الاطلاق', '،', 'حتى', 'تتأكد', 'اسرائيل', 'بان', 'الجيش', 'اللبناني', 'امسك', 'بقوة', 'بكل', 'مفاصل', 'الامن', 'وسيطر', 'على', 'المعابر', 'جميعها']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2845,2772,"['الولايات', 'المتحدة', 'واليونان', 'لنصف', 'نهائي', 'مونديال', 'السلة', 'الأميركي', 'كارميلو', 'أنطوني', 'سجل', '19', 'نقطة', 'في', 'سلة', 'ألمانيا', '(', 'رويترز', ')', 'تأهلت', 'الولايات', 'المتحدة', 'لنصف', 'نهائي', 'بطولة', 'العالم', 'لكرة', 'السلة', 'المقامة', 'حاليا', 'باليابان', 'بعد', 'فوزها', 'على', 'ألمانيا', '85', '-', '65', '،', 'لتلاقي', 'اليونان', 'التي', 'تأهلت', 'بفوزها', 'على', 'فرنسا', '73', '-', '56']","['B-LOC', 'I-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-ORG', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O']"
2846,142,"['وكرر', 'بوش', 'وبلير', 'خلال', 'لقاء', 'استغرق', 'اكثر', 'من', 'ثلاث', 'ساعات', 'وعقد', 'في', 'المقر', 'الرئاسي', 'في', 'كامب', 'ديفيد', '(', 'ولاية', 'ميريلاند', '-', 'شرق', ')', 'انهما', 'يتقاسمان', 'وجهات', 'النظر', 'نفسها', 'حول', 'المسألة', 'العراقية', 'وبأنهما', 'يريدان', 'اقناع', 'بقية', 'العالم', 'بصوابية', 'موقفهما']","['O', 'B-PERS', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2847,265,"['وربوا', 'دجاج', 'غنيا']","['O', 'O', 'B-LOC']"
2848,862,"['عرف', 'أينشتاين', '""', 'بأبي', 'النسبية', '""', '،', 'تلك', 'النظرية', 'التي', 'هزت', 'العالم', 'من', 'الجانب', 'العلمي', '،', 'إلا', 'أن', 'جائزة', 'نوبل', 'منحت', 'له', 'في', 'مجال', 'آخر', '(', 'المفعول', 'الكهرضوئي', ')', 'وهو', 'ما', 'كان', 'موضوع', 'الورقة', 'الثانية']","['O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2849,1344,"['وأقرت', 'إدارة', 'الرئيس', 'جورج', 'بوش', 'بوجود', 'البرنامج', '،', 'لكنها', 'أكدت', 'أنه', 'مشروع', 'ولا', 'يستهدف', 'سوى', 'المنظمات', 'الإرهابية']","['O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2850,370,"['اندلعت', 'الحرب', 'الأهلية', 'بين', 'أنصار', 'الملك', 'من', 'جهة', 'وجيش', 'البرلمانيين', 'والأسكتلنديين', '(', 'حلفائهم', 'الجدد', ')', 'من', 'جهة', 'أخرى']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2851,61,"['قال', 'خبراء', 'اقتصاديون', 'إسرائيليون', 'إن', 'تكلفة', 'العدوان', 'على', 'لبنان', 'خلال', 'الأسبوع', 'الأول', 'بلغت', 'ستة', 'مليارات', 'شيكل', '(', '1.3', 'مليار', 'دولار', ')', '،', 'فيما', 'قدرت', 'الأضرار', 'المادية', 'في', '70', 'بلدة', 'ومستوطنة', 'ومدينة', 'إسرائيلية', 'طالتها', 'صواريخ', 'حزب', 'الله', 'بأكثر', 'من', 'مليار', 'شيكل', '(', '225', 'مليون', 'دولار', ')', 'حتى', 'اليوم']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O']"
2852,3969,"['أكد', 'عبدالله', 'صالح', 'مدير', 'الكرة', 'بالوحدة', 'أن', 'مباراة', 'اليوم', 'أمام', 'الجزيرة', 'في', 'الدوري', 'ستكون', 'البداية', 'الحقيقية', 'للفريق', 'وأن', 'الخسارة', 'السابقة', 'ما', 'هي', 'إلا', 'عنوان', 'لهذه', 'البداية', 'وليست', 'نهاية', 'كما', 'يتخيل', 'البعض']","['O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2853,637,"['أعلن', 'ريال', 'مدريد', 'الإسباني', 'أنه', 'تعاقد', 'مع', 'لاعبي', 'يوفنتوس', 'الإيطالي', 'المدافع', 'فابيو', 'كانافارو', 'ونجم', 'الوسط', 'البرازيلي', 'إيمرسون', 'لمدة', 'موسمين']","['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'B-PERS', 'O', 'O']"
2854,2757,"['م', 'وقد', 'خاض', 'العداءان', 'محمد', 'بوفلوسن', 'ومحسن', 'الشرقاوي', 'أمس', 'نهائي', '5000', 'متر']","['O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O']"
2855,3653,"['وجاءت', 'تونس', 'في', 'القائمة', 'التي', 'يعدها', 'المنتدى', 'العالمي', 'وتشمل', '125', 'دولة', 'في', 'المرتبة', '30', 'كأول', 'دولة', 'عربية', 'في', 'مجال', 'القدرات', 'التنافسية']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2856,3503,"['كما', 'حذر', 'صندوق', 'الطبيعة', 'العالمي', 'من', 'أن', 'إنتاج', 'الوقود', 'الحيوي', 'واستخدامه', 'يمكن', 'أن', 'تكون', 'له', 'عواقب', 'بيئية', 'خطيرة', 'على', 'نواح', 'أخرى', 'مثل', 'إدارة', 'المياه', 'وقطع', 'الغابات', 'والإنتاج', 'الزراعي', 'والغذائي']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2857,3155,"['هؤلاء', 'البسطاء', 'تأثروا', 'به', 'بشكل', 'قد', 'يزيد', 'عنا', 'بعض', 'الأحيان', 'عن', 'أولئك', 'الذين', 'قرأوا', 'أعماله', 'ولم', 'تربطهم', 'علاقة', 'مباشرة', 'به']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2858,1101,"['ولم', 'يصطدم', 'الإسلام', 'السني', 'بالتشيع', 'الاثني', 'عشري', 'إلا', 'خلال', 'الحقبة', 'الصفوية', 'التي', 'شهدت', 'للمرة', 'الأولى', 'في', 'تاريخ', 'التجربة', 'الإسلامية', 'استخدام', 'دولة', 'تنتمي', 'إلى', 'الفضاء', 'الإسلامي', 'أقصى', 'وسائل', 'العنف', 'للتبشير', 'بمذهب', 'معين', 'والقضاء', 'على', 'الآخر']","['O', 'O', 'B-ORG', 'I-ORG', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2859,2063,"['مدينة', 'تشوانتشو', 'كانت', 'محطتنا', 'الثانية', 'في', 'هذا', 'الاستطلاع', 'هي', 'مدينة', 'تشوانتشو', 'المعروفة', 'عند', 'الرحّالة', 'العرب', 'باسم', 'مدينة', 'الزيتون', ',', 'حيث', 'يقال', 'إن', 'الرحالة', 'المغربي', 'المشهور', 'ابن', 'بطوطة', 'أطلق', 'عليها', 'هذا', 'الاسم']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'O', 'O', 'O']"
2860,2082,"['التقينا', 'الإمام', 'الجليل', 'حبيب', 'ما', 'جونغ', 'يي', 'إمام', 'مسجد', 'تشن', 'داي', 'الذي', 'بادرنا', 'بالقول', 'إن', 'كل', 'سكان', 'هذه', 'المنطقة', 'من', 'أصل', 'عربي', 'ومن', 'أسلاف', 'الرسول', 'الكريم', ',', 'لكنهم', 'الآن', 'وثنيون', 'وبوذيون', 'ولا', 'دينيون', ',', 'وأضاف', 'الإمام', 'بحزن', 'شديد', 'وبلغة', 'عربية', 'سليمة', 'أنه', 'يحاول', 'منذ', 'زمن', 'استعادة', 'هؤلاء', 'الناس', 'إلى', 'رحاب', 'الثقافة', 'العربية', 'الإسلامية', ',', 'وقال', 'إنه', 'من', 'الأهمية', 'بمكان', 'أن', 'تستعيد', 'عشيرة', 'دينغ', 'هويتها', 'الإسلامية', 'مؤكداً', 'أنه', 'وبعد', 'سياسات', 'الانفتاح', 'والحريات', 'التي', 'يتمتع', 'بها', 'المسلمون', 'الصينيون', 'اليوم', 'ودعم', 'الدولة', 'المستمر', 'لأعمال', 'صيانة', 'المساجد', 'يبدو', 'العمل', 'مع', 'عشيرة', 'دينغ', 'أمرا', 'حيويا', 'ومهما']","['O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O']"
2861,833,"['سيول', '-', 'وص', 'ف،', 'رويترز', '-', 'أوردت', 'وكالة', '""', 'يونهاب', '""', 'الكورية', 'الجنوبية', 'ان', 'الزعيم', 'الكوري', 'الشمالي', 'كيم', 'جونغ', '-', 'ايل', 'اقترن', 'بسكرتيرته', 'السابقة', 'لتصير', 'رابع', 'زوجة', 'له', 'بعد', 'وفاة', 'زوجاته', 'الثلاث', 'السابقات']","['B-LOC', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'O', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2862,2768,"['من', 'جانبه', 'دعا', 'الرئيس', 'الفلسطيني', 'للضغط', 'على', 'إسرائيل', 'لفك', 'الحصار', 'الذي', 'تفرضه', 'على', 'الأراضي', 'الفلسطينية', ',', 'والإفراج', 'عن', 'الأسرى', 'في', 'السجون', 'الإسرائيلية']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2863,878,"['عرضت', 'الحكومة', 'الإسرائيلية', 'على', 'أينشتاين', 'منصب', 'رئيس', 'الدولة', 'في', 'العام', '1952', 'ولكن', 'أينشتاين', 'رفض', 'هذا', 'العرض', 'الإسرائيلي']","['O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'O', 'O', 'O', 'O']"
2864,887,"['وأعلنت', 'حالة', 'التأهب', 'عقب', 'تصريحات', 'وزير', 'الدولة', 'للشؤون', 'الداخلية', 'لطف', 'الزمان', 'بابار', 'مطلع', 'الأسبوع', 'بأن', '""', 'المتطرفين', 'قد', 'يشنون', 'هجمات', 'جديدة', '""', 'مستغلين', 'مسيرات', 'المعارضة']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2865,742,"['لا', 'نركز', 'على', 'شيء', 'خارج', 'هذه', 'المنطقة', ""'"", ""'""]","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2866,1579,"['علي', 'إسرائيل', '،', 'الذي', 'أثبت', 'شعبها', 'من', 'خلال', 'الاستطلاعات', 'أنه', 'أكثر', 'عنفا', 'من', 'الحكومة', 'والجيش', '،', 'أن', 'تستخلص', 'العبر', 'وتغير', 'تعاملها', 'وأساليبها', 'القائمة', 'علي', 'الغطرسة', '،', 'وأن', 'تقتنع', 'أن', 'القوة', 'وحدها', 'لا', 'تحقق', 'السلام', '،', 'وأن', 'الالتزام', 'بقرارات', 'الشرعية', 'الدولية', 'هو', 'الطريق', 'لقبولها', 'كدولة', 'طبيعية', '،', 'خاصة', 'أن', 'تاريخ', 'إسرائيل', 'مع', 'القرارات', 'الدولية', 'الشرعية', 'أسود']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']"
2867,907,"['وقال', 'رئيس', 'الجمهورية', 'الأسبق', 'أمين', 'الجميل', 'للجزيرة', 'إن', 'الوزيرة', 'الأميركية', 'طرحت', 'مجرد', 'أفكار', 'ولم', 'تقدم', 'حلا', 'عمليا', 'مشيرا', 'إلى', 'أنهم', 'من', 'جانبهم', 'أكدوا', 'ضرورة', 'نشر', 'الجيش', 'الوطني', 'على', 'كافة', 'الأراضي', 'اللبنانية', 'كما', 'ورد', 'باتفاق', 'الطائف']","['O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
2868,2753,"['على', 'صعيد', 'آخر', '،', 'واصل', 'العداؤون', 'المغاربة', 'المشاركون', 'في', 'منافسات', 'بطولة', 'العالم', 'للشبان', 'حضورهم', 'الباهت', '،', 'وظلت', 'الميدالية', 'الفضية', 'التي', 'أحرزها', 'عبد', 'العاطي', 'إيكيدير', 'في', 'مسافة', '1500', 'متر', 'الوحيدة', 'التي', 'فاز', 'بها', 'المنتخب', 'الوطني']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PERS', 'I-PERS', 'I-PERS', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
